,delay_orig_date,size,billet_size,cobble,hot_out,delay_from,delay_to,delay_minutes,total_delay_hm,area,device,agency,reason,description,delay_event_date,delay_start_time,delay_end_time,relation_status,related_df2_rows,sr,section,last_occurrence_date,date_capa,datetime_from,datetime_to,capa_delay_minutes,equipment,problem_description,restart_steps,one_year,two_year,three_year,four_year,five_year,corrective_action,preventive_action,responsibility,target_date,status,actual_action_taken,capa_event_date,capa_start_time,capa_end_time,capa_orig_date
144,2024-09-18 00:00:00,8 mm,165X165,1,1.0,,,13.833333333333334,00:14,BGV,BGV2,SMS,CHIPS ACCUMULATION,HEAD COBBLE IN BGV 2  STAND 18 DEL GUIDE DUE TO CHIPS JAMMED. HEAT NO- 2407379 (1C+1H),2024-09-18,2024-09-18 00:00:00,2024-09-18 00:00:00,related,[520],1022,8 mm,,,00:00:00,00:11:00,12,WATER BOX 2_1,COBBLE IN LINE 1 BGV AND MATERIAL HEAD FOUND IN WATER BOX 2.,HEAD COBBLE IN LINE 2,SLAG INGRESSION FOUND AND MATERIAL WAS DEFORMED,BAD MATERIAL,,,,MAIL WITH ICTURE TO BE SHARED WITH SMS,,,,,,2024-09-18,2024-09-18 00:00:00,2024-09-18 00:11:00,2024-09-18 00:00:00
145,2024-09-18 00:00:00,8 mm,165X165,1,1.0,,,14.23333333333333,00:14,PINCH ROLLS,PINCH ROLL 2_1,OPERATION,Cylinder Internal Leakage,METAL BROKEN IN LINE 1 AT 97% SPEED. (1C+1H),2024-09-18,2024-09-18 00:00:00,2024-09-18 00:00:00,related,[520],1022,8 mm,,,00:00:00,00:11:00,12,WATER BOX 2_1,COBBLE IN LINE 1 BGV AND MATERIAL HEAD FOUND IN WATER BOX 2.,HEAD COBBLE IN LINE 2,SLAG INGRESSION FOUND AND MATERIAL WAS DEFORMED,BAD MATERIAL,,,,MAIL WITH ICTURE TO BE SHARED WITH SMS,,,,,,2024-09-18,2024-09-18 00:00:00,2024-09-18 00:11:00,2024-09-18 00:00:00
146,2024-10-02 00:00:00,12 mm,165X165,1,1.0,2024-02-10 08:27:06,2024-02-10 08:48:26,21.33333333333333,00:21,BGV,BGV 1,SMS,BAD MATERIAL,COBBLE IN LINE 1 BGV DUE TO BAD MATERIAL.,2024-10-02,2024-10-02 08:27:06,2024-10-02 08:48:26,related,[531],1046,12 mm,,,08:27:00,08:48:00,21,BGV 1,COBBLE IN LINE 1 BGV DUE TO BAD MATERIAL.,COBBLE REMOVED AND MILL STARTED,MAIL TO BE SENT TO SMS,MAIL TO BE SENT TO SMS,MAIL TO BE SENT TO SMS,MAIL TO BE SENT TO SMS,MAIL TO BE SENT TO SMS,MAIL TO BE SENT TO SMS,MAIL TO BE SENT TO SMS,,,DONE ,,2024-10-02,2024-10-02 08:27:00,2024-10-02 08:48:00,2024-10-02 00:00:00
147,2024-10-04 00:00:00,8 mm,140X140,1,,2024-04-10 12:56:51,2024-04-10 13:35:17,38.43333333333334,00:38,BGV,BGV 1,OPERATION,MATERIAL BROKEN,LINE 1 METAL BROKEN AT STAND 12 EXIT LOOPER DUE TO MORE TENSION. LOOPER CHANGED. (1C),2024-10-04,2024-10-04 12:56:51,2024-10-04 13:35:17,related,[532],1048,8mm,,,12:56:00,13:35:00,38,BGV 1,LINE 1 METAL BROKEN AT STAND 12 EXIT LOOPER DUE TO MORE TENSION. LOOPER CHANGED. (1C),"COBBLE REMOVED AND MILL STARTED
STAND-12 MULTILOOPER  CHANGED","COBBLE AT LINE-1 , MATERIAL BROKEN FROM STAND-12 LOOPER",MORE TENSION IN MILL,WRONG ELONGATION FACTOR  OF STAND-07,ELONGATION FACTOR WAS MORE 8 PERCENT,,"1. COBBLE REMOVED
2. MULTILOOPER CHANGED","1. PROPER ELONGATION NEEDS TO FEED BY CP-1 OPERATOR
2. PROPER TENSION TO BE GIVEN AFTER ANY PASS CHANGE OR STAND CHANGE",,,DONE ,,2024-10-04,2024-10-04 12:56:00,2024-10-04 13:35:00,2024-10-04 00:00:00
148,2024-10-04 00:00:00,8 mm,140X140,1,1.0,2024-04-10 13:36:30,2024-04-10 14:07:47,31.28333333333333,00:31,GROUP SHEAR,DIVIDE SHEAR L2,OPERATION,COBBLE DETECTION PROXY ROPE BROKEN,COBBLE DETECTION FROM LINE 2 DIVIDING SHEAR DIVERTER. (1C+1H),2024-10-04,2024-10-04 13:36:30,2024-10-04 14:07:47,related,[533],1049,8mm,,,13:36:00,14:07:00,31,DIVIDE SHEAR L2,COBBLE DETECTION FROM LINE 2 DIVIDING SHEAR DIVERTER. (1C+1H),"COBBLE REMOVED AND MILL STARTED
",COBBLE AT LINE-2 DOUBLE CHOPPING SHEAR,MATERIAL HEAD STUCK IN DIVERTER OF DOUBLE SHEAR LINE-2,PREVIOUS COBBLE PIECE LEFT IN DIVERTER PIPE,MATERIAL BREAKAGE FROM PREVIOUS COBBLE,NOT PROPERLY CHECKED DURING COBBLE REMOVAL,"COBBLE REMOVED AND MILL STARTED
DOUBLE SHEAR DIVERTER RESET DONE
","1. COBBLE MATERIAL TO BE REMOVED PROPERLY FROM ENTIRE MILL WHERE COBBLE HAS OCCURED
2.  CEILING TO BE USED PROPERLY TO CHECK THE PIPES IN GROUP SHEAR AND TAIL BRAKER AREA
3. TO BE CROSS CHECKED PROPERLY AFTER ANY MATERIAL BREAKAGE COBBLE",,,DONE ,,2024-10-04,2024-10-04 13:36:00,2024-10-04 14:07:00,2024-10-04 00:00:00
149,2024-10-04 00:00:00,8 mm,140X140,1,1.0,2024-04-10 14:46:10,2024-04-10 15:28:53,42.71666666666667,00:43,TWIN CHANNEL,TWIN CHANNEL 1 B,MECHANICAL,MATERIAL HIT,COBBLE AT TWIN CHANNEL 1B AND 2A. BAR CAME OUT OUT FROM TWIN CHANNEL 1B AT 72 MTR. (1C+1H),2024-10-04,2024-10-04 14:46:10,2024-10-04 15:28:53,related,[534],1050,8mm,,,14:46:00,15:28:00,43,TWIN CHANNEL 1 B,COBBLE AT TWIN CHANNEL 1B AND 2A. BAR CAME OUT OUT FROM TWIN CHANNEL 1B AT 72 MTR. (1C+1H),"COBBLE REMOVED, LINE CHECKED AND MILL STARTED",COBBLE DETECTION CAME FROM TWC 1B,MATERIAL NOT DISCHARGE PROPERLY,MATERIAL HIT IN LINE,MATERIAL HEAD HIT & CAMEOUT FROM TUNNEL,MATERIAL STUCK IN LINE,TWC WATER JACKET JERKING  CHECKING,1- TUNNEL GAPS CHECKING. 2.  WATER JACKET SUPPORTS CHECKING,,,DONE ,,2024-10-04,2024-10-04 14:46:00,2024-10-04 15:28:00,2024-10-04 00:00:00
150,2024-10-04 00:00:00,8 mm,140X140,1,1.0,2024-04-10 17:28:03,2024-04-10 18:06:37,38.56666666666667,00:39,TWIN CHANNEL,TWIN CHANNEL 1 B,MECHANICAL,Water jacket Dislocated,COBBLE AT TWIN CHANNEL 1B. (1C+1H),2024-10-04,2024-10-04 17:28:03,2024-10-04 18:06:37,related,[535],1051,8mm,,,17:28:00,18:06:00,39,TWIN CHANNEL 1 B,COBBLE AT TWIN CHANNEL 1B. (1C+1H),"COBBLE REMOVED AND MILL STARTED
",COBBLE DETECTION CAME FROM DIVIDING SHEAR,BAR CAME OUT FROM DIVIDING SHEAR,MATERIAL FLUTTERING,DIVERTER NOZZLE WORN OUT,DIVERTER NOZZLE WORN OUT,NOZZLE PART TO CHANGE ,NOZZLE PART TO CHANGE ,,,DONE ,,2024-10-04,2024-10-04 17:28:00,2024-10-04 18:06:00,2024-10-04 00:00:00
151,2024-10-05 00:00:00,8 mm,140X140,1,1.0,2024-05-10 05:48:50,2024-05-10 06:43:37,27.5,00:28,TWIN CHANNEL,TWIN CHANNEL 1 A,ELECTRICAL,UNDERSHOOT IN TWC,"COBBLE IN TWIN CHANNEL 1A DUE TO TWIN CHANNEL CYCLE ERROR. (1C+1H). DURING THIS DELAY - STD.11, 12, 13, 14 - PASS & RE GUIDE CHANGED; BGV - ALL RE GUIDE CHANGED.",2024-10-05,2024-10-05 05:48:50,2024-10-05 06:43:37,related,[536],1053,8mm,,,05:48:00,06:43:00,55,TWIN CHANNEL 1 A,COBBLE IN TWIN CHANNEL 1A DUE TO TWIN CHANNEL CYCLE ERROR. (1C+1H),"COBBLE REMOVED, LINE CHECKED & MILL STARTED",BAR HITTING AT LINE TWC 1A,COBBLE DETECTION CAME FROM LINE 1A,DRIVE UNIT FOUND 13 DEG OUT FROM HOME POSITION,UNEVEN CYCLE TAKEN,"DURING OPERATION, TWC NOT STOPPING AT ZERO , DUE TO ANY RESTRICTION IT IS OPENING 13 DEGREE",CYCLE SPEED DICREASED FROM 90% TO 80%,"CYCLE SPEED DICREASED FROM 90% TO 80%
TO BE THOROUGHLY CHECKED DURING ANY MSD",,,PENDING,,2024-10-05,2024-10-05 05:48:00,2024-10-05 06:43:00,2024-10-05 00:00:00
152,2024-10-08 00:00:00,14 mm,165X165,1,1.0,2024-08-10 10:28:24,2024-08-10 10:41:02,12.633333333333333,00:13,BGV,BGV2,OPERATION,MATERIAL BROKEN,COBBLE DUE TO PREVIOUS METAL TAIL BROKEN IN BGV 2 BETWEEN STAND 19 AND 20. (1C+1H),2024-10-08,2024-10-08 10:28:24,2024-10-08 10:41:02,related,[537],1060,14 mm,,,10:28:00,10:41:00,13,BGV2,COBBLE DUE TO PREVIOUS METAL TAIL BROKEN IN BGV 2 BETWEEN STAND 19 AND 20. (1C+1H),COBBLE REMOVED AND MILL STARTED,MORE LOOP HEIGHT IN LINE-2 BGV,LOOP HEIGHT MORE IN TAIL,HEIGHT WAS 42%,AS METAL WAS IN TENSION AFTER SECTION CHANGE,LOOP HEIGHT DIFFERENCE OCCURED DURING TENSION RELEASE,"COBBLE REMOVED AND MILL STARTED
LOOP HEIGHT SETPOINT REDUCED 2 PERCENT","COBBLE REMOVED AND MILL STARTED
LOOP HEIGHT SETPOINT REDUCED 2 PERCENT",,,DONE ,,2024-10-08,2024-10-08 10:28:00,2024-10-08 10:41:00,2024-10-08 00:00:00
153,2024-10-08 00:00:00,14 mm,165X165,1,2.0,2024-08-10 19:41:31,2024-08-10 21:38:35,39.0,00:39,MILL STANDS,SHEAR 1,ELECTRICAL,LESS INTERBILLET TIME,COBBLE IN ROUGHING MILL DUE TO LESS INTER BILLET GAP. SET GAP WAS 5.5 SECONDS WHILE BILLET CAME IN 2.2 SECONDS. (1C+2H),2024-10-08,2024-10-08 19:41:31,2024-10-08 21:38:35,related,[538],1061,14 mm,,,19:41:00,21:38:00,39,SHEAR 1,COBBLE IN ROUGHING MILL DUE TO LESS INTER BILLET GAP. SET GAP WAS 5.5 SECONDS WHILE BILLET CAME IN 2.2 SECONDS. (1C+2H),"COBBLE REMOVED AND MILL STARTED
DIVERTER BYPASSED, WELDING DONE AND MILL STARTED",ROUGHING MILL EMERGENCY STPOPPED BY OPERATOR,LOOP BETWEEN SH-1 AND STAND-08,DURING INTERBILLET CHOP MATERIAL HEAD HIT AT ENTRY OF DIVERTER,DIVERTER NOT CAME IN UP POSITION,DIVERTER CYLINDER SLOW OPERATION,"1. COBBLE REMOVED
2. DIVERTER KEPT IN UP POSITION AND WELDING DONE
3. DCVAH-1/DCVAH-2 SYSN TIME DECREASED FROM 2.5SEC TO 2SEC
4. INTERBILLET GAP CHOP DECREASED FROM 2.5SEC TO 2SEC","1. BOTTOM FLAP SPEED TO BE MAINTAINED AT 500MS AS PER CYLINDER DOCUMENT
2. DIVERTER VALVE AND CYLINDER TO BE REPLACED IN ANY OPPURTUNITY",,,PENDING,,2024-10-08,2024-10-08 19:41:00,2024-10-08 21:38:00,2024-10-08 00:00:00
154,2024-10-09 00:00:00,14 mm,165X165,1,1.0,2024-09-10 04:12:51,2024-09-10 04:30:37,17.766666666666666,00:18,MILL STANDS,SLITTER SHEAR,SMS,CHIPS ACCUMULATION,FRONT HIT AT SLITTER DIVERY TROUGH. (1C+1H) . THIS WAS COLD CHARGE BILLET HAVING HEAT NUMBER 2407939 . (165X165),2024-10-09,2024-10-09 04:12:51,2024-10-09 04:30:37,related,[541],1064,14 mm,,,04:12:00,04:30:00,18,SLITTER SHEAR,FRONT HIT AT SLITTER DIVERY TROUGH. (1C+1H) . THIS WAS COLD CHARGE BILLET HAVING HEAT NUMBER 2407939 . (165X165),"1.COBBLE REMOVED AND MILL STARTED
2.SLITTER GAP CHECKED AND FOUND UNEVEN
3.DELIVERY OF SLITTER REPLACE AND MILL STARTED1",COBBLE AT SLITTER,CHIPS ACCUMULATION AT SLITTER DELIVERY,UNEVEN GAP FOUND IN SLITTER DISC,BLADE DISC WEAR OUT WITH RESPECT TO HUB WEAR OUT,HUB WEAR OUT,"1.COBBLE REMOVED AND MILL STARTED
2.SLITTER GAP CHECKED AND FOUND UNEVEN
3.DELIVERY OF SLITTER REPLACE AND MILL STARTED1",HUB REPLACED WITH NEW ,,,DONE ,,2024-10-09,2024-10-09 04:12:00,2024-10-09 04:30:00,2024-10-09 00:00:00
155,2024-10-09 00:00:00,14 mm,165X165,1,1.0,2024-09-10 08:27:15,2024-09-10 08:37:52,6.0,00:06,GROUP SHEAR,DIVIDE SHEAR L1,ELECTRICAL,DIVERTER OUT OF POSITION,LINE.1 DIVIDE SHEAR DIVERTER OUT OF POSITION.(1C+1H).,2024-10-09,2024-10-09 08:27:15,2024-10-09 08:37:52,related,[542],1065,14 mm,,,08:27:00,08:37:00,11,DIVIDE SHEAR L1,LINE.1 DIVIDE SHEAR DIVERTER OUT OF POSITION.(1C+1H).,COBBLE REMOVED AND MILL STARTED,COBBLE AT LINE-1 ,AUTO CHOPPING DUE TO CONTUINITY ALARAM,DIVERTER OUT OF POSITION FROM 90 DEGREE TO 120 DEGREE,DUE TO ANY OBSTRUCTION DURING MOVEMENT,CYCLE WAS IN FIRST PIECE OF BILLET,"1. COBBLE REMOVED
2. DIVERTER AND SHEAR RESET DONE
3. PIN CHECKED, TIE ROD CHECKED, 
4. BEARING OF SLIDING PLATE CHECKED","1. COBBLE REMOVED
2. DIVERTER AND SHEAR RESET DONE
3. PIN CHECKED, TIE ROD CHECKED, 
4. BEARING OF SLIDING PLATE CHECKED",,,DONE ,,2024-10-09,2024-10-09 08:27:00,2024-10-09 08:37:00,2024-10-09 00:00:00
156,2024-10-09 00:00:00,16 mm,165X165,1,1.0,2024-09-10 10:17:40,2024-09-10 10:35:35,17.916666666666668,00:18,BGV,BGV 1,OPERATION,EXIT GUIDE LOOSE,COBBLE IN BGV LINE.1 DUE TO STD.20 DELIVERY OUT.,2024-10-09,2024-10-09 10:17:40,2024-10-09 10:35:35,related,[543],1066,16 mm,,,10:17:00,10:35:00,18,BGV 1,COBBLE IN BGV LINE.1 DUE TO STD.20 DELIVERY OUT.,COBBLE REMOVED AND MILL STARTED,COBBLE DETECTION FROM BGV LINE-1,STAND-20 DELIVERY CAME OUT,DELIVERY WAS NOT TIGHTENED PROPERLY,,,"1. COBBLE REMOVED
2. DELIVERY FIXED PROPERLY ","1. DELIVERY TO BE FIXED PROPERLY DURING AND PLANNED OR SECTION CHANGE
2. TO BE DISCUSSED WITH ROLLSHOP HEAD FOR CLAMP MODIFICATION",,,UNDER OBSERVATION,,2024-10-09,2024-10-09 10:17:00,2024-10-09 10:35:00,2024-10-09 00:00:00
157,2024-11-03 00:00:00,18 mm,165X165,1,1.0,2024-03-11 08:36:36,2024-03-11 08:53:59,17.383333333333333,00:17,WATER BOX,WATER BOX 1_2,Operation,HEAD HIT AT STRIPPER,COBBLE DUE TO BAR KNOCKED IN LINE 2 WATER BOX 1 AIR STRIPPER. (1C+1H),2024-11-03,2024-11-03 08:36:36,2024-11-03 08:53:59,related,[569],1112,18mm,,,08:36:00,08:53:00,17,WATER BOX LINE-2,COBBLE DUE TO BAR KNOCKED IN LINE 2 WATER BOX 1 AIR STRIPPER. (1C+1H),COBBLE REMOVED AND MILL STARTED,SH-1 CHOPPING ACTIVATED,LINE-2 BGV COBBLE DETECTION CAME DUE TO MATERIALACCUMULATION,HEAD HITTING AT LINE-2 WATER BOX-1 STRIPPER ,STRIPPER FIXING NOT PROPER DURING SECTION CHANGE,STRIPPER LOCKING /COOLER WEDGE LOCKING TO BE DONE PROPERLY,"1. COBBLE REMOVED
2. WB-1 NEW STRIPPER FIXED AGAIN PROPERLY AND MILL STARTED","1. DURING SECTION CHANGE , ALL COOLERS,STRIPPERS TO BE FIXED PROPERLY BY WATERBOX TEAM 
2. WEDGE LOCKING TO BE DONE PROPERLY DURING SECTION CHANGE",,,DONE ,,2024-11-03,2024-11-03 08:36:00,2024-11-03 08:53:00,2024-11-03 00:00:00
158,2024-11-05 00:00:00,10 mm,150X150,1,1.0,2024-05-11 20:45:45,2024-05-11 20:59:51,14.099999999999998,00:14,DEFAULT,BGV 2,MECHANICAL,DEFAULT,COBBLE IN LINE 2 BGV DUE TO MATERIAL BREAK AT PINCH ROLL 3 AT 96%.,2024-11-05,2024-11-05 20:45:45,2024-11-05 20:59:51,related,[570],1117,10mm,,,20:45:00,20:59:00,14,PR3_2 ,MATERIAL BROKEN,COBBLE REMOVED AND MILL STARTED,COBBLE AT BGV AND SH-1 CHOPPING,HEAD BROKEN FROM PINCH ROLL-2,SLIPPAGE IN PINCH ROLL DUE TO FLUTTERING,DURING RAMP UP IN SPEED,,"1. SPEED DECREASED
2. PINCH ROLL PARTING CHECKED
3. WATER BOX -1 COOLER -1/9 CLOSED 
4.PRESSURE INCREASED OF WATER BOX
5. CLOSING PRESSURE DECREASED 0.2 BAR","1. PINCHROLL AXIAL /RADIAL PLAY TO BE CHECKED DURING CENTRAL LINE ROLLING
2. PNEUMATIC VALVE TO BE REPLACED BY CHECKING RESPONSE TIME
3. CYLINDER TO BE CHECKED DURING CENTRAL LINE ROLLING
4. WATER BOX COOLER AND STRIPPER ID TO BE PROPERLY CHECKED DURING CENTRAL LINE ROLLING
5.ENTRY/EXIT FUNNEL ID TO BE CROSSS CHECKED THROUGHLY
6.ALL THESE POINTS TO BE INCORPORATED IN CHECKLIST FOR OPERATION AND MECHANICAL",,,DONE ,,2024-11-05,2024-11-05 20:45:00,2024-11-05 20:59:00,2024-11-05 00:00:00
159,2024-11-06 00:00:00,10 mm,150X150,1,1.0,2024-06-11 03:48:42,2024-06-11 04:07:24,18.7,00:19,PINCH ROLLS,PINCH ROLL 2_2,Operation,MATERIAL BROKEN,COBBLE IN LINE 2 BGV DUE TO MATERIAL BREAK AT PINCH ROLL 2 AT 98%.,2024-11-06,2024-11-06 03:48:42,2024-11-06 04:07:24,related,[571],1118,10mm,,,03:48:00,04:07:00,19,PINCH ROLL LINE 2,MATERIAL BROKEN,COBBLE REMOVED AND MILL STARTED,MATERIAL BROKEN AT LINE 2.MATERIL  ACCUMULATED AT BGV2,COBBLE REMOVED AND MILL STARTED,COBBLE AT BGV AND SH-1 CHOPPING,HEAD BROKEN FROM PINCH ROLL-2,SLIPPAGE IN PINCH ROLL DUE TO FLUTTERING,DURING RAMP UP IN SPEED,,,,SURESH CHILUKURI/ZAKARIA ANSARI,,2024-11-06,2024-11-06 03:48:00,2024-11-06 04:07:00,2024-11-06 00:00:00
160,2024-11-07 00:00:00,10 mm,150X150,1,1.0,2024-07-11 10:29:52,2024-07-11 10:46:52,17.0,00:17,BGV,BGV 1,Operation,MATERIAL BROKEN,METAL BROKEN  IN LINE 1 AT 92% SPEED. (1C+1H),2024-11-07,2024-11-07 10:29:52,2024-11-07 10:46:52,related,[572],1120,10mm,,,10:29:00,10:46:00,17,BGV,METAL BROKEN IN LINE 1 AT 92% SPEED. (1C+1H),COBBLE REMOVED AND MILL STARTED,MATERIAL BROKEN AT LINE 2.MATERIL  ACCUMULATED AT BGV2,COBBLE REMOVED AND MILL STARTED,COBBLE AT BGV AND SH-1 CHOPPING,HEAD BROKEN FROM PINCH ROLL-2,SLIPPAGE IN PINCH ROLL DUE TO FLUTTERING,DURING RAMP UP IN SPEED,,,,SURESH CHILUKURI/ZAKARIA ANSARI,,2024-11-07,2024-11-07 10:29:00,2024-11-07 10:46:00,2024-11-07 00:00:00
161,2024-11-08 00:00:00,32 mm,165X165,1,1.0,2024-08-11 15:29:26,2024-08-11 16:56:37,87.18333333333334,01:27,MILL STANDS,STAND 3,Operation,HEAD SLIPPED,COBBLE IN STAND 03 DUE TO MATERIAL NOT BYTE IN STAND 03.,2024-11-08,2024-11-08 15:29:26,2024-11-08 16:56:37,related,[573],1121,32mm,,,15:29:00,16:56:00,87,MILL STANDS,COBBLE IN STAND 03 DUE TO MATERIAL NOT BYTE IN STAND 03.,,LOOP FORM IN BETWEEN STAND2 AND STAND3,MATERIAL SLIP IN NEW PASS ,STOCK OF STAND 2 FOUND 119.4 x132 in place of 119.5X 126.2,,,STANS 3 STOCK OPEN BY 3 MM AND STAND 2 STOCK CLOSE BY 4 MM,PASS DESIGN  OF  ENTIRE MILL FOR BILLET SIZE 165 SQUARE  TO BE  VERYFY WITH THIRD PARTY PREFER DENILE,,,PENDING,,2024-11-08,2024-11-08 15:29:00,2024-11-08 16:56:00,2024-11-08 00:00:00
162,2024-11-09 00:00:00,8 mm,140X140,1,,2024-09-11 22:21:14,2024-09-11 22:52:19,31.08333333333333,00:31,TWIN CHANNEL,TWIN CHANNEL 1 B,MECHANICAL,MATERIAL HIT,UNDERSHOOT IN LINE 1B DUE TO MATERIAL HIT AT TWIN CHANNAL.,2024-11-09,2024-11-09 22:21:14,2024-11-09 22:52:19,related,[574],1125,8mm,,,22:21:00,22:52:00,96,DIVIDE SHEAR L1,UNDERSHOOT AT LINE 1B,"1) COBBLE REMOVED 
2) PR_2A,3A,4A PULL DECREASED BY 1% & TAIL BRAKER PULL INCREASED 1% 
3)DIVIDING SHEAR BLADES CHANGED & OVERLAP INCREASED FROM 0.2 TO 0.4
4)PINCH ROLL_4A RINGS CHANGED WITH NEW RING(MORE ROLL DIAMETER)",COBBLE DETECTION AT LINE_01 DIVIDE SHEAR ,IMPROPER  CUTTING FROM DIVIDE SHEAR ,LOOPING BETWEEN PR4 AND TAIL BRAKER,SPEED DIFFERENCE BETWEEN UPSTREAM AND DOWNSTREAM EQUIPMENT,,"1) CVAH_01 DIVERTER SWITCH PIPE CHANGED, ALIGNMENT DONE 
2) CVAH_01 EXIT TROUGHS  CHANGED ALIGNMENT DONE 
3) TAIL BRAKER ENTRY EXIT TRUFFF CHANGED FROM LINE_1 TO LINE_2  
4)PINCH ROLL_5A BYPASSED 
5)DIVIDE SHEAR LEAD SPEED INCREASED 0.5
6) PR_2A,3A,4A PULL DECREASED BY 1% & TAIL BRAKER PULL INCREASED 1% 
7)DIVIDING SHEAR BLADES CHANGED & OVERLAP INCREASED FROM 0.2 TO 0.4
8)PINCH ROLL_4A RINGS CHANGED","1. BLADE OVERLAP TO BE MAINTAINED 0.2MM  FOR 8MM ROLLING
2. PINCH ROLL TO BE USED OF MAXIMUM DIAMETER 
3. ALL ENTRY /EXIT TROUGHS ,FUNNELS OF PINCH ROLL TO BE IN OK CONDITION
4. CVAH-1 TO BE RESET WITH 1MM TEMPLATE",,,DONE ,,2024-11-09,2024-11-09 22:21:00,2024-11-09 22:52:00,2024-11-09 00:00:00
163,2024-11-10 00:00:00,8 mm,140X140,1,,2024-10-11 00:19:03,2024-10-11 01:04:36,45.55,00:46,TWIN CHANNEL,TWIN CHANNEL 1 B,MECHANICAL,MATERIAL HIT,UNDERSHOOT IN LINE 1B DUE TO MATERIAL HIT AT TWIN CHANNAL.,2024-11-10,2024-11-10 00:19:03,2024-11-10 01:04:36,related,[575],1127,8 mm,,,00:19:00,01:04:00,46,TWIN CHANNEL 1 B,UNDERSHOOT IN LINE 1B DUE TO MATERIAL HIT AT TWIN CHANNAL.,"1) COBBLE REMOVED 
2) PR_2A,3A,4A PULL DECREASED BY 1% & TAIL BRAKER PULL INCREASED 1% 
3)DIVIDING SHEAR BLADES CHANGED & OVERLAP INCREASED FROM 0.2 TO 0.4
4)PINCH ROLL_4A RINGS CHANGED WITH NEW RING(MORE ROLL DIAMETER)",COBBLE DETECTION AT LINE_01 DIVIDE SHEAR ,IMPROPER  CUTTING FROM DIVIDE SHEAR ,LOOPING BETWEEN PR4 AND TAIL BRAKER,SPEED DIFFERENCE BETWEEN UPSTREAM AND DOWNSTREAM EQUIPMENT,,"1) CVAH_01 DIVERTER SWITCH PIPE CHANGED, ALIGNMENT DONE 
2) CVAH_01 EXIT TROUGHS  CHANGED ALIGNMENT DONE 
3) TAIL BRAKER ENTRY EXIT TRUFFF CHANGED FROM LINE_1 TO LINE_2  
4)PINCH ROLL_5A BYPASSED 
5)DIVIDE SHEAR LEAD SPEED INCREASED 0.5
6) PR_2A,3A,4A PULL DECREASED BY 1% & TAIL BRAKER PULL INCREASED 1% 
7)DIVIDING SHEAR BLADES CHANGED & OVERLAP INCREASED FROM 0.2 TO 0.4
8)PINCH ROLL_4A RINGS CHANGED","1. BLADE OVERLAP TO BE MAINTAINED 0.2MM  FOR 8MM ROLLING
2. PINCH ROLL TO BE USED OF MAXIMUM DIAMETER 
3. ALL ENTRY /EXIT TROUGHS ,FUNNELS OF PINCH ROLL TO BE IN OK CONDITION
4. CVAH-1 TO BE RESET WITH 1MM TEMPLATE",,,DONE ,,2024-11-10,2024-11-10 00:19:00,2024-11-10 01:04:00,2024-11-10 00:00:00
164,2024-11-10 00:00:00,8 mm,140X140,1,1.0,2024-10-11 17:20:40,2024-10-11 18:01:38,40.96666666666667,00:41,GROUP SHEAR,DIVIDE SHEAR L1,Operation,COBBLE AT DIVIDE SHEAR,UNDERSHOOT AT LINE 1A,2024-11-10,2024-11-10 17:20:40,2024-11-10 18:01:38,related,[577],1130,8 mm,,,17:20:00,18:01:00,41,DIVIDE SHEAR L1,UNDERSHOOT AT LINE 1A,"1) COBBLE REMOVED 
2) PR_2A,3A,4A PULL DECREASED BY 1% & TAIL BRAKER PULL INCREASED 1% 
3)DIVIDING SHEAR BLADES CHANGED & OVERLAP INCREASED FROM 0.2 TO 0.4
4)PINCH ROLL_4A RINGS CHANGED WITH NEW RING(MORE ROLL DIAMETER)",COBBLE DETECTION AT LINE_01 DIVIDE SHEAR ,IMPROPER  CUTTING FROM DIVIDE SHEAR ,LOOPING BETWEEN PR4 AND TAIL BRAKER,SPEED DIFFERENCE BETWEEN UPSTREAM AND DOWNSTREAM EQUIPMENT,,"1) CVAH_01 DIVERTER SWITCH PIPE CHANGED, ALIGNMENT DONE 
2) CVAH_01 EXIT TROUGHS  CHANGED ALIGNMENT DONE 
3) TAIL BRAKER ENTRY EXIT TRUFFF CHANGED FROM LINE_1 TO LINE_2  
4)PINCH ROLL_5A BYPASSED 
5)DIVIDE SHEAR LEAD SPEED INCREASED 0.5
6) PR_2A,3A,4A PULL DECREASED BY 1% & TAIL BRAKER PULL INCREASED 1% 
7)DIVIDING SHEAR BLADES CHANGED & OVERLAP INCREASED FROM 0.2 TO 0.4
8)PINCH ROLL_4A RINGS CHANGED","1. BLADE OVERLAP TO BE MAINTAINED 0.2MM  FOR 8MM ROLLING
2. PINCH ROLL TO BE USED OF MAXIMUM DIAMETER 
3. ALL ENTRY /EXIT TROUGHS ,FUNNELS OF PINCH ROLL TO BE IN OK CONDITION
4. CVAH-1 TO BE RESET WITH 1MM TEMPLATE",,,DONE ,,2024-11-10,2024-11-10 17:20:00,2024-11-10 18:01:00,2024-11-10 00:00:00
